image,top_3_songs,top_3_scores,bottom_3_songs,bottom_3_scores
47_妳要不要先去洗澡.jpg,"['012527.mp3', '064366.mp3', '027547.mp3']","[0.1835, 0.1827, 0.1818]","['096403.mp3', '122358.mp3', '068600.mp3']","[0.0396, 0.0449, 0.0505]"
872_我們以後要一直組樂團吧.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1737, 0.1705, 0.1527]","['038827.mp3', '110447.mp3', '105887.mp3']","[0.0498, 0.0508, 0.0535]"
345_我會為妳加油的.jpg,"['087322.mp3', '058221.mp3', '055293.mp3']","[0.1726, 0.172, 0.1695]","['122358.mp3', '110447.mp3', '060864.mp3']","[0.049, 0.0515, 0.0535]"
143_一旦加入就無法回頭了喔.jpg,"['043018.mp3', '000213.mp3', '017606.mp3']","[0.1356, 0.1316, 0.1287]","['108867.mp3', '060144.mp3', '115267.mp3']","[0.0225, 0.028, 0.0305]"
149_就是這個.jpg,"['070426.mp3', '074386.mp3', '027547.mp3']","[0.1812, 0.1679, 0.1625]","['096403.mp3', '096718.mp3', '122358.mp3']","[0.0109, 0.0276, 0.03]"
599_不對.jpg,"['013927.mp3', '064366.mp3', '055288.mp3']","[0.1921, 0.1918, 0.1914]","['122358.mp3', '110447.mp3', '001259.mp3']","[0.0634, 0.0668, 0.0669]"
34_好厲害.jpg,"['021232.mp3', '055285.mp3', '027547.mp3']","[0.1659, 0.1659, 0.1659]","['096403.mp3', '122358.mp3', '148082.mp3']","[0.0409, 0.0509, 0.0551]"
389_放開我.jpg,"['084154.mp3', '036388.mp3', '038834.mp3']","[0.2095, 0.195, 0.1872]","['110447.mp3', '092292.mp3', '054468.mp3']","[0.0451, 0.0531, 0.0532]"
"770_抱歉,先就此打住吧.jpg","['084154.mp3', '036388.mp3', '132456.mp3']","[0.1572, 0.1515, 0.1512]","['105887.mp3', '038827.mp3', '122358.mp3']","[0.04, 0.0449, 0.0455]"
708_到底為什麼.jpg,"['011951.mp3', '055293.mp3', '129391.mp3']","[0.1643, 0.1643, 0.1641]","['122358.mp3', '027804.mp3', '049029.mp3']","[0.0452, 0.0608, 0.0636]"
"1034_我問妳,妳知道這影片嗎.jpg","['055293.mp3', '129391.mp3', '087322.mp3']","[0.1519, 0.1498, 0.149]","['122358.mp3', '096403.mp3', '027804.mp3']","[0.0118, 0.029, 0.0299]"
610_就只會胡說八道.jpg,"['087322.mp3', '064366.mp3', '021707.mp3']","[0.2108, 0.2032, 0.2022]","['110447.mp3', '107951.mp3', '062529.mp3']","[0.0512, 0.056, 0.0584]"
1031_我先說清楚.jpg,"['027552.mp3', '054236.mp3', '087322.mp3']","[0.2522, 0.2477, 0.2441]","['044950.mp3', '044948.mp3', '044952.mp3']","[0.0842, 0.0855, 0.0855]"
997_什麼.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1897, 0.1873, 0.1726]","['096403.mp3', '110447.mp3', '122358.mp3']","[0.0345, 0.0386, 0.0388]"
1172_我正在忙啦.jpg,"['087322.mp3', '087324.mp3', '027547.mp3']","[0.1892, 0.1781, 0.1779]","['122358.mp3', '027804.mp3', '118505.mp3']","[0.0202, 0.0405, 0.0438]"
629_面紗之下的小丑.jpg,"['055288.mp3', '087324.mp3', '027547.mp3']","[0.2238, 0.2211, 0.2198]","['129887.mp3', '073770.mp3', '059709.mp3']","[0.051, 0.0536, 0.0587]"
1083_哪有啊.jpg,"['101951.mp3', '084154.mp3', '142949.mp3']","[0.2145, 0.2129, 0.2106]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0686, 0.0686, 0.0706]"
652_妳到底是什麼意思.jpg,"['140872.mp3', '071622.mp3', '133681.mp3']","[0.1813, 0.156, 0.1495]","['110447.mp3', '122358.mp3', '054468.mp3']","[0.0299, 0.0303, 0.0363]"
215_妳在做甚麼.jpg,"['055288.mp3', '009560.mp3', '027547.mp3']","[0.202, 0.2005, 0.1928]","['096403.mp3', '096718.mp3', '122358.mp3']","[0.0652, 0.0747, 0.0789]"
7_真是太對了.jpg,"['084154.mp3', '048015.mp3', '036388.mp3']","[0.2295, 0.2231, 0.2162]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0682, 0.0682, 0.0723]"
275_真的很對不起.jpg,"['131950.mp3', '043586.mp3', '113932.mp3']","[0.1584, 0.1554, 0.1534]","['122358.mp3', '056520.mp3', '142551.mp3']","[0.0609, 0.0645, 0.0669]"
498_拜託不要討厭我.jpg,"['087322.mp3', '054236.mp3', '027552.mp3']","[0.2022, 0.1979, 0.1938]","['080753.mp3', '107951.mp3', '122358.mp3']","[0.0584, 0.0586, 0.0598]"
106_是這樣沒錯.jpg,"['070426.mp3', '054236.mp3', '087322.mp3']","[0.1866, 0.1797, 0.1748]","['096403.mp3', '122358.mp3', '096718.mp3']","[0.0269, 0.028, 0.04]"
645_可以等我十秒嗎.jpg,"['060533.mp3', '113701.mp3', '140872.mp3']","[0.1979, 0.1936, 0.1906]","['004079.mp3', '018031.mp3', '029350.mp3']","[0.031, 0.0519, 0.0584]"
29_我有啊.jpg,"['074386.mp3', '012527.mp3', '070426.mp3']","[0.2128, 0.1993, 0.1985]","['096403.mp3', '096718.mp3', '072072.mp3']","[0.0109, 0.0284, 0.0396]"
270_絕對不可能再復活了.jpg,"['021707.mp3', '055288.mp3', '013927.mp3']","[0.2001, 0.1988, 0.1981]","['110447.mp3', '122358.mp3', '027804.mp3']","[0.0647, 0.0753, 0.0791]"
74_我的人生已經失敗了吧.jpg,"['140872.mp3', '113271.mp3', '021707.mp3']","[0.2027, 0.1807, 0.1799]","['110447.mp3', '060144.mp3', '062529.mp3']","[0.0532, 0.0561, 0.0569]"
1255_貴安.jpg,"['130923.mp3', '110103.mp3', '097940.mp3']","[0.1553, 0.155, 0.1538]","['096403.mp3', '122358.mp3', '133781.mp3']","[0.0366, 0.0439, 0.0451]"
567_我現在很生氣.jpg,"['132456.mp3', '113696.mp3', '084154.mp3']","[0.158, 0.157, 0.1567]","['038827.mp3', '105887.mp3', '096403.mp3']","[0.057, 0.0602, 0.0604]"
397_Doloris.jpg,"['058221.mp3', '027552.mp3', '014738.mp3']","[0.217, 0.2097, 0.209]","['004079.mp3', '110447.mp3', '055832.mp3']","[0.0523, 0.0535, 0.0537]"
538_反正我都已經摔過一次了.jpg,"['056520.mp3', '142551.mp3', '087325.mp3']","[0.2132, 0.1905, 0.188]","['043519.mp3', '060864.mp3', '118505.mp3']","[0.0593, 0.0595, 0.0596]"
520_我不是初華.jpg,"['055288.mp3', '064366.mp3', '087322.mp3']","[0.2013, 0.2005, 0.2002]","['110447.mp3', '118505.mp3', '074374.mp3']","[0.0581, 0.0658, 0.0664]"
712_可以請妳先回去嗎.jpg,"['107850.mp3', '141167.mp3', '140872.mp3']","[0.2022, 0.2006, 0.2001]","['060864.mp3', '110447.mp3', '080753.mp3']","[0.0514, 0.0527, 0.0529]"
312_請慢慢享用.jpg,"['036388.mp3', '084154.mp3', '064364.mp3']","[0.1492, 0.1482, 0.145]","['096403.mp3', '110447.mp3', '122358.mp3']","[0.0273, 0.0353, 0.0383]"
996_也不能就這樣置之不理吧.jpg,"['084154.mp3', '036388.mp3', '007713.mp3']","[0.146, 0.142, 0.1404]","['068600.mp3', '049029.mp3', '000368.mp3']","[0.0404, 0.0405, 0.0439]"
"990_不是,我在問妳的名字.jpg","['084154.mp3', '036388.mp3', '132456.mp3']","[0.195, 0.1877, 0.1793]","['110447.mp3', '122358.mp3', '004079.mp3']","[0.0506, 0.063, 0.066]"
746_小祥也很厲害呢.jpg,"['036388.mp3', '084154.mp3', '048015.mp3']","[0.1573, 0.1539, 0.1468]","['110447.mp3', '056520.mp3', '122358.mp3']","[0.035, 0.0368, 0.0397]"
995_不過我可以理解.jpg,"['087322.mp3', '054236.mp3', '013927.mp3']","[0.218, 0.2125, 0.2055]","['062529.mp3', '110447.mp3', '122358.mp3']","[0.0523, 0.0622, 0.0625]"
1130_(要不要重組Ave_Mujicaa).jpg,"['129925.mp3', '060534.mp3', '131933.mp3']","[0.1167, 0.1137, 0.1137]","['096403.mp3', '122358.mp3', '056520.mp3']","[0.0312, 0.0335, 0.0371]"
20_謝謝妳.jpg,"['021232.mp3', '055285.mp3', '027547.mp3']","[0.1774, 0.1774, 0.1774]","['122358.mp3', '096403.mp3', '124409.mp3']","[0.0558, 0.0599, 0.063]"
1134_不要!.jpg,"['045151.mp3', '071622.mp3', '113271.mp3']","[0.1828, 0.1792, 0.1791]","['122358.mp3', '073770.mp3', '017605.mp3']","[0.0592, 0.0628, 0.0639]"
480_妳要不要回來.jpg,"['084154.mp3', '140872.mp3', '132456.mp3']","[0.1557, 0.1486, 0.1437]","['110447.mp3', '038827.mp3', '105887.mp3']","[0.038, 0.0385, 0.0441]"
35_怎麼會...簡直不敢相信.jpg,"['055288.mp3', '087324.mp3', '027547.mp3']","[0.2073, 0.207, 0.2064]","['118505.mp3', '105712.mp3', '044848.mp3']","[0.0496, 0.0579, 0.0627]"
50_這是在報復我嗎.jpg,"['084154.mp3', '132456.mp3', '036388.mp3']","[0.1804, 0.171, 0.1671]","['096403.mp3', '068600.mp3', '110447.mp3']","[0.0494, 0.0501, 0.0514]"
737_妳要去工作了嗎.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1766, 0.1673, 0.162]","['122358.mp3', '105887.mp3', '092292.mp3']","[0.0336, 0.0383, 0.0395]"
113_我看妳只是在逃避吧.jpg,"['087322.mp3', '087324.mp3', '129391.mp3']","[0.1688, 0.1671, 0.1665]","['122358.mp3', '034257.mp3', '074374.mp3']","[0.0352, 0.0396, 0.0451]"
899_生日快樂.jpg,"['039530.mp3', '131950.mp3', '058221.mp3']","[0.1953, 0.1907, 0.1879]","['122358.mp3', '060864.mp3', '060144.mp3']","[0.0643, 0.0776, 0.0779]"
668_打擾了.jpg,"['148070.mp3', '060533.mp3', '026906.mp3']","[0.2227, 0.2216, 0.2183]","['004079.mp3', '018031.mp3', '033071.mp3']","[0.0277, 0.0408, 0.0487]"
454_那種虛假的笑容.jpg,"['021232.mp3', '055285.mp3', '027547.mp3']","[0.1645, 0.1645, 0.1645]","['013537.mp3', '099395.mp3', '076069.mp3']","[0.0402, 0.0402, 0.0402]"
890_沒睡飽嗎.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.2062, 0.1974, 0.1888]","['096403.mp3', '122358.mp3', '068600.mp3']","[0.0239, 0.0464, 0.0538]"
"437_是啊,原來你知道啊.jpg","['087324.mp3', '129391.mp3', '027547.mp3']","[0.1988, 0.1982, 0.1982]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0607, 0.072, 0.0726]"
1029_我也會一起去的.jpg,"['084154.mp3', '036388.mp3', '055293.mp3']","[0.1712, 0.1701, 0.1658]","['122358.mp3', '027804.mp3', '110447.mp3']","[0.047, 0.0557, 0.0581]"
115_妳先再稍微等一下吧.jpg,"['084154.mp3', '036388.mp3', '038834.mp3']","[0.1924, 0.1857, 0.1756]","['110447.mp3', '122358.mp3', '096403.mp3']","[0.0416, 0.0432, 0.0452]"
109_這....jpg,"['087324.mp3', '055288.mp3', '064366.mp3']","[0.1849, 0.1845, 0.1829]","['096403.mp3', '073770.mp3', '122358.mp3']","[0.0581, 0.0648, 0.0648]"
"476_好的,交給我們吧.jpg","['055293.mp3', '087324.mp3', '027547.mp3']","[0.1915, 0.1854, 0.1851]","['122358.mp3', '110447.mp3', '096403.mp3']","[0.0592, 0.0698, 0.0704]"
"444_算我求求妳,妳快點消失吧.jpg","['040851.mp3', '083789.mp3', '149690.mp3']","[0.1667, 0.1645, 0.1633]","['118505.mp3', '056520.mp3', '122358.mp3']","[0.0605, 0.0644, 0.0706]"
380_是啊(開心版).jpg,"['084154.mp3', '048015.mp3', '101951.mp3']","[0.2003, 0.1986, 0.1967]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0606, 0.0606, 0.0655]"
158_我還是會繼續下去.jpg,"['087322.mp3', '054236.mp3', '013927.mp3']","[0.2053, 0.1987, 0.1968]","['122358.mp3', '096403.mp3', '110447.mp3']","[0.0565, 0.0583, 0.0682]"
876_我很冷靜.jpg,"['036388.mp3', '084154.mp3', '058221.mp3']","[0.171, 0.1708, 0.1604]","['110447.mp3', '054468.mp3', '062529.mp3']","[0.0319, 0.0454, 0.0494]"
"352_It's my go耶, it's my go.jpg","['009560.mp3', '071372.mp3', '101951.mp3']","[0.195, 0.1891, 0.1842]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0245, 0.0245, 0.0269]"
864_怎麼能中止.jpg,"['087322.mp3', '054236.mp3', '055293.mp3']","[0.2034, 0.1944, 0.1902]","['110447.mp3', '122358.mp3', '062529.mp3']","[0.0604, 0.0631, 0.0652]"
101_不是很可愛嗎.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1701, 0.1627, 0.1592]","['110447.mp3', '054468.mp3', '122358.mp3']","[0.0253, 0.0326, 0.033]"
893_海鈴.jpg,"['027552.mp3', '087322.mp3', '054236.mp3']","[0.2271, 0.225, 0.2224]","['060864.mp3', '098339.mp3', '080755.mp3']","[0.0706, 0.0708, 0.0708]"
1217_初華!.jpg,"['070426.mp3', '113271.mp3', '087324.mp3']","[0.1595, 0.1455, 0.1443]","['122358.mp3', '096403.mp3', '049029.mp3']","[0.0311, 0.0342, 0.042]"
895_為什麼_為什麼要說這種壞心眼的話.jpg,"['087322.mp3', '129391.mp3', '055293.mp3']","[0.1549, 0.1505, 0.1499]","['110447.mp3', '122358.mp3', '038827.mp3']","[0.0442, 0.0473, 0.0487]"
238_可以和我一起過去看看嗎.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1903, 0.1877, 0.1697]","['122358.mp3', '109446.mp3', '110447.mp3']","[0.0437, 0.0493, 0.0499]"
731_妳有辦法重現嗎.jpg,"['027552.mp3', '087322.mp3', '013927.mp3']","[0.1853, 0.1822, 0.1782]","['107951.mp3', '073770.mp3', '080753.mp3']","[0.0597, 0.0604, 0.0607]"
323_妳叫什麼名字.jpg,"['036388.mp3', '124461.mp3', '071622.mp3']","[0.154, 0.1531, 0.1531]","['105712.mp3', '110447.mp3', '038827.mp3']","[0.0174, 0.0196, 0.0222]"
547_妳怎麼知道的.jpg,"['134919.mp3', '129922.mp3', '062192.mp3']","[0.1715, 0.1638, 0.1615]","['018031.mp3', '142574.mp3', '000704.mp3']","[0.0361, 0.0365, 0.038]"
761_我想也是.jpg,"['055288.mp3', '055285.mp3', '027547.mp3']","[0.225, 0.2246, 0.2246]","['096403.mp3', '003778.mp3', '096718.mp3']","[0.0611, 0.0737, 0.0755]"
669_把我完美的臉蛋還給我.jpg,"['140872.mp3', '058221.mp3', '087322.mp3']","[0.2058, 0.1835, 0.1827]","['110447.mp3', '062529.mp3', '118505.mp3']","[0.0497, 0.0586, 0.0595]"
1229_就是說啊.jpg,"['058221.mp3', '039530.mp3', '055293.mp3']","[0.1813, 0.1795, 0.1794]","['062529.mp3', '107951.mp3', '122358.mp3']","[0.0647, 0.0651, 0.0657]"
1052_現在怎麼辦.jpg,"['084154.mp3', '036388.mp3', '013927.mp3']","[0.1493, 0.1458, 0.1449]","['049029.mp3', '068600.mp3', '122358.mp3']","[0.0411, 0.0415, 0.0451]"
316_是沒關係沒錯.jpg,"['084154.mp3', '132456.mp3', '121592.mp3']","[0.1527, 0.1502, 0.1455]","['096403.mp3', '068600.mp3', '048453.mp3']","[0.0147, 0.0241, 0.0302]"
563_我已經領悟了.jpg,"['013927.mp3', '087324.mp3', '087322.mp3']","[0.208, 0.2076, 0.2063]","['096403.mp3', '062529.mp3', '073770.mp3']","[0.0532, 0.0783, 0.0786]"
782_為什麼.jpg,"['087324.mp3', '055285.mp3', '027547.mp3']","[0.1859, 0.1847, 0.1847]","['034257.mp3', '122358.mp3', '062529.mp3']","[0.0675, 0.0702, 0.0736]"
826_再怎麼努力也就只有這樣.jpg,"['087322.mp3', '058221.mp3', '127266.mp3']","[0.1645, 0.1616, 0.16]","['060144.mp3', '115267.mp3', '122358.mp3']","[0.0448, 0.0469, 0.0482]"
180_不知道.jpg,"['014738.mp3', '084154.mp3', '058221.mp3']","[0.1611, 0.1599, 0.1562]","['110447.mp3', '054468.mp3', '122358.mp3']","[0.0284, 0.039, 0.0403]"
773_是不可能會在演奏時出錯的.jpg,"['087324.mp3', '055285.mp3', '027547.mp3']","[0.1892, 0.1889, 0.1889]","['122358.mp3', '027804.mp3', '060864.mp3']","[0.0536, 0.0612, 0.0698]"
1112_我這是在保護妳啊.jpg,"['013927.mp3', '021707.mp3', '127266.mp3']","[0.2375, 0.2324, 0.2324]","['107951.mp3', '060144.mp3', '142576.mp3']","[0.0827, 0.0878, 0.0887]"
414_妳的父母呢.jpg,"['087322.mp3', '142579.mp3', '040657.mp3']","[0.1288, 0.1203, 0.1199]","['122358.mp3', '027804.mp3', '110447.mp3']","[0.0166, 0.0306, 0.04]"
1108_我已經知道妳究竟發生什麼事了.jpg,"['142579.mp3', '140872.mp3', '055288.mp3']","[0.1777, 0.1767, 0.1765]","['122358.mp3', '027804.mp3', '110447.mp3']","[0.0343, 0.0471, 0.0522]"
1223_妳對她做了什麼.jpg,"['087322.mp3', '084154.mp3', '055293.mp3']","[0.1624, 0.161, 0.1569]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0364, 0.0495, 0.0547]"
450_那個爛老爸.jpg,"['121739.mp3', '140872.mp3', '108961.mp3']","[0.2179, 0.1766, 0.1745]","['107951.mp3', '107952.mp3', '000705.mp3']","[0.0729, 0.0735, 0.0748]"
1142_只是入偶.jpg,"['087322.mp3', '058221.mp3', '054236.mp3']","[0.1585, 0.1488, 0.1481]","['122358.mp3', '110447.mp3', '041570.mp3']","[0.0141, 0.0178, 0.0257]"
1143_可是.jpg,"['058221.mp3', '087322.mp3', '014738.mp3']","[0.2029, 0.1989, 0.1962]","['122358.mp3', '080753.mp3', '060864.mp3']","[0.0528, 0.0581, 0.0606]"
1167_我想想喔.jpg,"['087322.mp3', '087324.mp3', '055288.mp3']","[0.2064, 0.2052, 0.2034]","['122358.mp3', '060864.mp3', '080753.mp3']","[0.0659, 0.0776, 0.0791]"
516_原來一切我都錯得離譜.jpg,"['113271.mp3', '071622.mp3', '140872.mp3']","[0.1743, 0.1564, 0.1552]","['105887.mp3', '118505.mp3', '076069.mp3']","[0.0388, 0.0409, 0.049]"
850_妳說那個啊.jpg,"['129391.mp3', '012527.mp3', '064366.mp3']","[0.1782, 0.1782, 0.1765]","['096403.mp3', '122358.mp3', '068600.mp3']","[0.0322, 0.0384, 0.052]"
590_苦瓜.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1851, 0.1793, 0.1674]","['122358.mp3', '110447.mp3', '096403.mp3']","[0.0243, 0.0378, 0.0379]"
40_是嗎.jpg,"['084154.mp3', '132456.mp3', '036388.mp3']","[0.1579, 0.1534, 0.1509]","['122358.mp3', '041570.mp3', '110447.mp3']","[0.018, 0.0234, 0.0236]"
188_妳這話是認真的嗎.jpg,"['087322.mp3', '058221.mp3', '039530.mp3']","[0.1573, 0.1571, 0.1517]","['122358.mp3', '110447.mp3', '074374.mp3']","[0.0315, 0.0325, 0.0407]"
366_這樣太奇怪了吧.jpg,"['009560.mp3', '055288.mp3', '012527.mp3']","[0.2429, 0.2233, 0.2108]","['096403.mp3', '096718.mp3', '059709.mp3']","[0.06, 0.0653, 0.0685]"
103_為什麼都不講話.jpg,"['101951.mp3', '014738.mp3', '143095.mp3']","[0.1919, 0.1902, 0.1847]","['003778.mp3', '057665.mp3', '059709.mp3']","[0.0559, 0.0649, 0.0649]"
190_相信也不會有人責怪我的.jpg,"['043018.mp3', '094449.mp3', '044804.mp3']","[0.1315, 0.1314, 0.131]","['142551.mp3', '122358.mp3', '110447.mp3']","[0.0445, 0.0453, 0.0483]"
1177_我這個月手頭很緊.jpg,"['084154.mp3', '140872.mp3', '036388.mp3']","[0.1576, 0.1538, 0.1507]","['110447.mp3', '092292.mp3', '054468.mp3']","[0.0275, 0.0306, 0.0337]"
1210_不好意思.jpg,"['084154.mp3', '036388.mp3', '127915.mp3']","[0.154, 0.1484, 0.1422]","['096403.mp3', '110447.mp3', '110086.mp3']","[0.0336, 0.0341, 0.0401]"
1024_怎麼說都不聽.jpg,"['009560.mp3', '055288.mp3', '013927.mp3']","[0.2493, 0.2468, 0.2437]","['000705.mp3', '044950.mp3', '107951.mp3']","[0.0862, 0.0891, 0.0892]"
955_我真的覺得好幸福.jpg,"['140872.mp3', '021707.mp3', '087324.mp3']","[0.1941, 0.1864, 0.1851]","['060144.mp3', '080753.mp3', '062529.mp3']","[0.0585, 0.0601, 0.0628]"
524_為什麼_好奇怪喔.jpg,"['055288.mp3', '011951.mp3', '027547.mp3']","[0.2164, 0.2156, 0.2147]","['073770.mp3', '109905.mp3', '056691.mp3']","[0.0541, 0.0587, 0.0609]"
730_妳有在聽嗎.jpg,"['014738.mp3', '058221.mp3', '009560.mp3']","[0.2017, 0.1985, 0.1984]","['118505.mp3', '000705.mp3', '080693.mp3']","[0.0604, 0.0714, 0.0749]"
739_妳還要跟著我走多久.jpg,"['087322.mp3', '129391.mp3', '013927.mp3']","[0.1699, 0.1694, 0.1679]","['122358.mp3', '027804.mp3', '110447.mp3']","[0.0406, 0.0502, 0.0527]"
1027_我不都說不行了嗎.jpg,"['087324.mp3', '055285.mp3', '027547.mp3']","[0.2186, 0.2147, 0.2147]","['073770.mp3', '049029.mp3', '118505.mp3']","[0.0538, 0.0589, 0.0596]"
626_那麼讓我們一起享受吧.jpg,"['084154.mp3', '036388.mp3', '038834.mp3']","[0.1663, 0.1623, 0.1614]","['056520.mp3', '142564.mp3', '142567.mp3']","[0.0387, 0.0467, 0.047]"
322_一起加油吧.jpg,"['132456.mp3', '084154.mp3', '036388.mp3']","[0.203, 0.2028, 0.187]","['096403.mp3', '096718.mp3', '038887.mp3']","[0.0582, 0.0636, 0.0709]"
632_不是獲得空前成功嗎.jpg,"['011677.mp3', '070426.mp3', '027547.mp3']","[0.1885, 0.1863, 0.1855]","['096403.mp3', '057665.mp3', '059709.mp3']","[0.0346, 0.0457, 0.0457]"
1203_麻煩幫我買單.jpg,"['084154.mp3', '048015.mp3', '036388.mp3']","[0.1573, 0.1527, 0.1518]","['092292.mp3', '110447.mp3', '105887.mp3']","[0.0279, 0.028, 0.0343]"
1067_那隻臭野貓.jpg,"['084154.mp3', '132456.mp3', '097940.mp3']","[0.1657, 0.1647, 0.1614]","['096403.mp3', '110447.mp3', '054468.mp3']","[0.0289, 0.0441, 0.0515]"
889_沒有啊.jpg,"['055288.mp3', '013927.mp3', '064366.mp3']","[0.1679, 0.1659, 0.1657]","['122358.mp3', '027804.mp3', '110447.mp3']","[0.0304, 0.0354, 0.0486]"
"924_不,她一直不省人事.jpg","['026906.mp3', '140872.mp3', '089843.mp3']","[0.189, 0.1853, 0.1831]","['118505.mp3', '122358.mp3', '038820.mp3']","[0.0676, 0.0734, 0.0781]"
556_我不會再聽從爺爺的指示了.jpg,"['113271.mp3', '021707.mp3', '142579.mp3']","[0.139, 0.1388, 0.1381]","['122358.mp3', '110447.mp3', '096403.mp3']","[0.0185, 0.0251, 0.0299]"
580_根本沒有取得許可的必要.jpg,"['039530.mp3', '058221.mp3', '055293.mp3']","[0.1634, 0.1623, 0.1615]","['122358.mp3', '060144.mp3', '115267.mp3']","[0.0364, 0.0395, 0.0411]"
327_請妳不要生小睦的氣喔.jpg,"['084154.mp3', '036388.mp3', '007713.mp3']","[0.1975, 0.1931, 0.1831]","['110447.mp3', '122358.mp3', '054468.mp3']","[0.0457, 0.0525, 0.0601]"
925_不是.jpg,"['045055.mp3', '014693.mp3', '087152.mp3']","[0.1333, 0.1322, 0.1285]","['064365.mp3', '011677.mp3', '142567.mp3']","[0.0257, 0.0279, 0.0308]"
182_祥子看手機.jpg,"['058221.mp3', '097940.mp3', '130923.mp3']","[0.1553, 0.155, 0.1547]","['096403.mp3', '122358.mp3', '110447.mp3']","[0.0319, 0.0358, 0.055]"
216_媽媽很棒對不對.jpg,"['142579.mp3', '070426.mp3', '064365.mp3']","[0.1834, 0.1804, 0.18]","['122358.mp3', '099395.mp3', '076069.mp3']","[0.0304, 0.0354, 0.0354]"
665_我會一直陪著妳.jpg,"['087322.mp3', '027552.mp3', '054236.mp3']","[0.2143, 0.2053, 0.2032]","['107951.mp3', '080753.mp3', '004079.mp3']","[0.058, 0.0613, 0.0615]"
846_妳是指什麼.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.1813, 0.1724, 0.1618]","['122358.mp3', '027804.mp3', '110447.mp3']","[0.0204, 0.0346, 0.0366]"
1064_那些我根本就不在乎.jpg,"['140872.mp3', '043018.mp3', '055293.mp3']","[0.1768, 0.1576, 0.147]","['122358.mp3', '027804.mp3', '118505.mp3']","[0.0463, 0.0626, 0.0632]"
220_樂團不需要我了吧.jpg,"['087322.mp3', '013927.mp3', '055293.mp3']","[0.1797, 0.1742, 0.1713]","['110447.mp3', '122358.mp3', '054468.mp3']","[0.0309, 0.0346, 0.0404]"
418_妳講話很大聲耶.jpg,"['087322.mp3', '055285.mp3', '027547.mp3']","[0.1761, 0.1703, 0.1703]","['122358.mp3', '027804.mp3', '118505.mp3']","[0.0222, 0.0433, 0.0451]"
334_看完了.jpg,"['013927.mp3', '127266.mp3', '142579.mp3']","[0.1795, 0.1767, 0.1757]","['096403.mp3', '096718.mp3', '049073.mp3']","[0.0299, 0.0541, 0.0638]"
642_全部是什麼意思.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1723, 0.1638, 0.1599]","['110447.mp3', '108970.mp3', '054468.mp3']","[0.0135, 0.0189, 0.0192]"
1155_嫉妒了嗎.jpg,"['039530.mp3', '044777.mp3', '064009.mp3']","[0.1722, 0.1674, 0.1642]","['122358.mp3', '096403.mp3', '096718.mp3']","[0.0747, 0.0762, 0.0816]"
843_妳到底在想什麼.jpg,"['140872.mp3', '060533.mp3', '113701.mp3']","[0.2666, 0.2439, 0.2411]","['080753.mp3', '129398.mp3', '004079.mp3']","[0.0754, 0.0776, 0.0779]"
1004_嘴巴裡面都還刺刺的.jpg,"['121739.mp3', '087322.mp3', '027547.mp3']","[0.1769, 0.1675, 0.1626]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0368, 0.0482, 0.0513]"
670_掛斷了.jpg,"['078851.mp3', '099375.mp3', '059653.mp3']","[0.2118, 0.2107, 0.2107]","['110447.mp3', '054468.mp3', '122358.mp3']","[0.0311, 0.0433, 0.0453]"
406_反而讓我能轉換心情.jpg,"['113701.mp3', '058212.mp3', '021707.mp3']","[0.192, 0.1856, 0.1794]","['118505.mp3', '110447.mp3', '122358.mp3']","[0.0511, 0.0535, 0.0665]"
740_娛樂就是觀眾想看什麼就給什麼啊.jpg,"['009560.mp3', '058221.mp3', '055288.mp3']","[0.2292, 0.214, 0.2135]","['003778.mp3', '000705.mp3', '118505.mp3']","[0.0758, 0.0792, 0.0792]"
